path,heading,longitude,latitude,quarternion0,quarternion1,quarternion2,quarternion3,vel0,vel1,vel2,steering,throttle,brake,speed
IMG/15395510-1489254867894236.jpeg,0,-2.135204,0.690044,0.006216,-0.003679,0.212271,0.977184,0.014765,0.019895,0.02248,6.517059,0,0,0.0334539482
IMG/15395510-1489254867934276.jpeg,0,-2.135204,0.690044,0.006638,-0.00384,0.212294,0.977176,0.033757,0.008925,0.003306,6.513569,0,0,0.035073071
IMG/15395510-1489254867974429.jpeg,0,-2.135204,0.690044,0.006681,-0.003826,0.212352,0.977163,0.013116,0.016648,0.013333,6.52055,0,0,0.0250390545
IMG/15395510-1489254868014221.jpeg,0,-2.135204,0.690044,0.006639,-0.003825,0.212365,0.97716,0.02412,0.016043,0.009022,6.517059,0,0,0.030340546
IMG/15395510-1489254868054234.jpeg,0,-2.135204,0.690044,0.006661,-0.003847,0.212469,0.977138,0.018873,0.015206,0.011449,6.518805,0,0,0.0268047042
IMG/15395510-1489254868094223.jpeg,0,-2.135204,0.690044,0.006594,-0.003872,0.212513,0.977128,0.017213,0.01522,0.016306,6.518805,0,0,0.0281748364
IMG/15395510-1489254868134616.jpeg,0,-2.135204,0.690044,0.006708,-0.00383,0.212504,0.97713,0.023399,0.014041,0.02224,6.517059,0,0,0.0352034158
IMG/15395510-1489254868174262.jpeg,0,-2.135204,0.690044,0.006707,-0.00388,0.212578,0.977113,0.018718,0.013592,0.023732,6.513569,0,0,0.0331408179
IMG/15395510-1489254868214232.jpeg,0,-2.135204,0.690044,0.006679,-0.003874,0.212566,0.977116,0.019158,0.014049,0.026474,6.517059,0,0,0.0355707189
IMG/15395510-1489254868254228.jpeg,0,-2.135204,0.690044,0.006851,-0.003858,0.212597,0.977108,0.020387,0.008241,0.026671,6.518805,0,0,0.0345671244
IMG/15395510-1489254868294220.jpeg,0,-2.135204,0.690044,0.00693,-0.003904,0.212568,0.977114,0.01689,0.018295,0.031013,6.52055,0,0,0.0397716645
IMG/15395510-1489254868338106.jpeg,0,-2.135204,0.690044,0.006864,-0.004165,0.21254,0.977119,0.021822,0.012971,0.029117,6.517059,0,0,0.0386296028
IMG/15395510-1489254868374246.jpeg,0,-2.135204,0.690044,0.006752,-0.004404,0.212629,0.9771,0.019721,0.01551,0.033323,6.518805,0,0,0.0417121118
IMG/15395510-1489254868414292.jpeg,0,-2.135204,0.690044,0.006841,-0.004383,0.212642,0.977096,0.020039,0.012582,0.030497,6.518805,0,0,0.0385996795
IMG/15395510-1489254868454227.jpeg,0,-2.135204,0.690044,0.006893,-0.004367,0.212704,0.977083,0.016684,0.014052,0.02255,6.517059,0,0,0.0313738276
IMG/15395510-1489254868494239.jpeg,0,-2.135204,0.690044,0.006917,-0.004358,0.212745,0.977074,0.019521,0.012532,0.031671,6.517059,0,0,0.0392577726
IMG/15395510-1489254868534220.jpeg,0,-2.135204,0.690044,0.006922,-0.004441,0.212798,0.977062,0.018111,0.010588,0.026851,6.518805,0,0,0.0340747746
IMG/15395510-1489254868574215.jpeg,0,-2.135204,0.690044,0.006965,-0.004442,0.212796,0.977062,0.01801,0.012428,0.018217,6.52055,0,0,0.028472344
IMG/15395510-1489254868614251.jpeg,0,-2.135204,0.690044,0.006872,-0.004483,0.212856,0.977049,0.017271,0.01096,0.024971,6.518805,0,0,0.0322794034
IMG/15395510-1489254868654285.jpeg,0,-2.135204,0.690044,0.006967,-0.004511,0.21294,0.97703,0.013401,0.007401,0.018078,6.52055,0,0,0.023689147
IMG/15395510-1489254868694222.jpeg,0,-2.135204,0.690044,0.006942,-0.004421,0.212956,0.977027,0.015299,0.008978,0.025247,6.517059,0,0,0.0308557109
IMG/15395510-1489254868733286.jpeg,0,-2.135204,0.690044,0.00683,-0.004501,0.213006,0.977017,0.011813,0.010753,0.019129,6.513569,0,0,0.0249217299
IMG/15395510-1489254868773270.jpeg,0,-2.135204,0.690044,0.006835,-0.004427,0.213058,0.977006,0.013848,0.004186,0.011692,6.513569,0,0,0.0186008754
IMG/15395510-1489254868814236.jpeg,0,-2.135204,0.690044,0.006794,-0.004534,0.213077,0.977001,0.016055,0.007276,0.010007,6.518805,0,0,0.0202692686
IMG/15395510-1489254868853215.jpeg,0,-2.135204,0.690044,0.006959,-0.004595,0.213108,0.976993,0.010906,0.004782,0.008017,6.517059,0,0,0.0143555094
IMG/15395510-1489254868894401.jpeg,0,-2.135204,0.690044,0.006885,-0.004659,0.213096,0.976996,0.013108,0.003729,0.013355,6.518805,0,0,0.0190809101
IMG/15395510-1489254868933225.jpeg,0,-2.135204,0.690044,0.007003,-0.004693,0.213125,0.976989,0.008172,0.006481,0.01324,6.518805,0,0,0.0168547484
IMG/15395510-1489254868973248.jpeg,0,-2.135204,0.690044,0.006846,-0.004704,0.213162,0.976981,0.009497,0.00235,0.017707,6.525786,0,0,0.0202300113
IMG/15395510-1489254869013322.jpeg,0,-2.135204,0.690044,0.006858,-0.004739,0.213172,0.976979,0.009424,0.009358,0.024276,6.525786,0,0,0.0276714314
IMG/15395510-1489254869053226.jpeg,0,-2.135204,0.690044,0.006906,-0.004837,0.213166,0.97698,0.005108,0.006649,0.022233,6.525786,0,0,0.0237614636
IMG/15395510-1489254869093215.jpeg,0,-2.135204,0.690044,0.006643,-0.004859,0.213223,0.976969,0.009411,0.009034,0.025567,6.525786,0,0,0.0287028146
IMG/15395510-1489254869133228.jpeg,0,-2.135204,0.690044,0.00684,-0.004849,0.213186,0.976976,0.002685,0.005427,0.025329,6.531022,0,0,0.0260426534
IMG/15395510-1489254869174232.jpeg,0,-2.135204,0.690044,0.00672,-0.004855,0.213101,0.976995,0.001555,0.006985,0.020098,6.525786,0,0,0.0213339601
IMG/15395510-1489254869213265.jpeg,0,-2.135204,0.690044,0.006775,-0.004867,0.213117,0.976991,0.002237,0.010328,0.02383,6.525786,0,0,0.0260680006
IMG/15395510-1489254869260298.jpeg,0,-2.135204,0.690044,0.006798,-0.004836,0.213094,0.976996,0.0002,0.008364,0.025024,6.525786,0,0,0.0263855466
IMG/15395510-1489254869293232.jpeg,0,-2.135204,0.690044,0.006869,-0.004833,0.213101,0.976994,-0.00164,0.010214,0.029478,6.525786,0,0,0.0312404846
IMG/15395510-1489254869334138.jpeg,0,-2.135204,0.690044,0.00683,-0.00492,0.213126,0.976988,-0.002808,0.011485,0.022061,6.524041,0,0,0.0250295387
IMG/15395510-1489254869373243.jpeg,0,-2.135204,0.690044,0.006862,-0.004816,0.213187,0.976976,-0.004783,0.007579,0.022839,6.529277,0,0,0.0245344299
IMG/15395510-1489254869413229.jpeg,0,-2.135204,0.690044,0.006868,-0.004794,0.213178,0.976977,-0.00443,0.010309,0.020752,6.525786,0,0,0.0235912247
IMG/15395510-1489254869453241.jpeg,0,-2.135204,0.690044,0.006952,-0.004787,0.213251,0.976961,-0.006275,0.008054,0.019282,6.525786,0,0,0.0218182966
IMG/15395510-1489254869493240.jpeg,0,-2.135204,0.690044,0.006847,-0.004687,0.213242,0.976964,-0.007834,0.012063,0.027305,6.525786,0,0,0.0308617976
IMG/15395510-1489254869533243.jpeg,0,-2.135204,0.690044,0.006883,-0.004683,0.213277,0.976956,-0.004796,0.004316,0.016989,6.555457,0,0,0.0181729357
IMG/15395510-1489254869573228.jpeg,0,-2.135204,0.690044,0.006998,-0.004712,0.213277,0.976955,-0.01066,0.009033,0.010592,6.632251,0,0,0.0175334296
IMG/15395510-1489254869616526.jpeg,0,-2.135204,0.690044,0.007028,-0.00462,0.21334,0.976942,-0.009294,0.005331,0.010853,6.902777,0,0,0.0152507576
IMG/15395510-1489254869653593.jpeg,0,-2.135204,0.690044,0.007302,-0.004561,0.213359,0.976936,-0.006137,0.00846,0.009432,7.770206,0,0,0.0140782454
IMG/15395510-1489254869693228.jpeg,0,-2.135204,0.690044,0.007894,-0.004457,0.213727,0.976851,-0.005316,0.008132,0.007582,9.033824,0,0,0.0123237983
IMG/15395510-1489254869733237.jpeg,0,-2.135204,0.690044,0.007935,-0.004581,0.214115,0.976766,0.007813,0.020942,0.010925,9.023353,0,0,0.0248790265
IMG/15395510-1489254869773941.jpeg,0,-2.135204,0.690044,0.008298,-0.004933,0.215979,0.97635,0.081343,0.052923,0.001467,9.018116,0,0,0.0970550342
IMG/15395510-1489254869813316.jpeg,0,-2.135204,0.690044,0.007933,-0.005181,0.218808,0.975722,0.136019,0.080061,0.028462,9.016371,0,0,0.1603777339
IMG/15395510-1489254869853312.jpeg,0,-2.135204,0.690044,0.008374,-0.005607,0.22336,0.974684,0.20847,0.115396,0.012137,9.011135,0,0,0.2385860107
IMG/15395510-1489254869893217.jpeg,0,-2.135204,0.690044,0.008198,-0.005938,0.23158,0.972763,0.313509,0.172626,0.018263,8.833112,0,0,0.3583589906
IMG/15395510-1489254869933797.jpeg,0,-2.135204,0.690044,0.00821,-0.007178,0.243713,0.969786,0.484314,0.281115,0.020146,7.956956,0,0,0.5603494937
IMG/15395510-1489254869973214.jpeg,0,-2.135204,0.690044,0.007106,-0.008354,0.247518,0.968821,0.59944,0.348743,0.026881,6.908013,0,0,0.6940263553
IMG/15395510-1489254870013740.jpeg,0,-2.135204,0.690044,0.006675,-0.009078,0.253507,0.967268,0.764875,0.432908,0.029713,4.946263,0,0,0.8793895408
IMG/15395510-1489254870054403.jpeg,0,-2.135204,0.690044,0.004857,-0.010162,0.251841,0.967703,0.967654,0.539248,0.023076,2.972296,0,0,1.1080050411
IMG/15395510-1489254870093235.jpeg,0,-2.135204,0.690044,0.004175,-0.010479,0.258042,0.966068,1.064659,0.611071,0.036919,1.275836,0,0,1.2281162672
IMG/15395510-1489254870133265.jpeg,0,-2.135204,0.690044,0.003385,-0.010214,0.247273,0.968886,1.185809,0.633241,0.044438,0.102974,0,0,1.3450322986
IMG/15395510-1489254870173229.jpeg,0,-2.135204,0.690044,0.002907,-0.009272,0.238401,0.971118,1.264281,0.647027,0.033681,-1.544616,0,0,1.4206283101
IMG/15395510-1489254870213220.jpeg,0,-2.135204,0.690044,0.002515,-0.008573,0.224351,0.974467,1.341411,0.636166,0.052033,-3.34056,0,0,1.4855295633
IMG/15395510-1489254870253242.jpeg,0,-2.135204,0.690044,0.001889,-0.007698,0.207575,0.978187,1.409231,0.616292,0.057803,-4.295255,0,0,1.5391845333
IMG/15395510-1489254870294110.jpeg,0,-2.135204,0.690044,0.00132,-0.006311,0.18913,0.981931,1.484846,0.560227,0.07475,-5.883505,0,0,1.5887761006
IMG/15395510-1489254870334187.jpeg,0,-2.135204,0.690044,0.001176,-0.004866,0.162424,0.986709,1.559669,0.492305,0.049674,-6.569419,0,0,1.636275988
IMG/15395510-1489254870373251.jpeg,0,-2.135204,0.690044,0.001163,-0.003224,0.130922,0.991387,1.652572,0.399814,0.048576,-7.71261,0,0,1.7009424087
IMG/15395510-1489254870413222.jpeg,0,-2.135204,0.690044,0.001016,-0.001314,0.094652,0.995509,1.765415,0.28824,0.038066,-8.08262,0,0,1.7891957523
IMG/15395510-1489254870453211.jpeg,0,-2.135204,0.690044,0.00186,0.000044,0.055639,0.998449,1.893525,0.13869,0.038226,-8.295549,0,0,1.8989821139
IMG/15395510-1489254870493263.jpeg,0,-2.135204,0.690044,0.002062,0.001602,0.008949,0.999956,2.007823,-0.032229,0.037113,-8.567822,0,0,2.0084245773
IMG/15395510-1489254870533238.jpeg,0,-2.135204,0.690044,0.001719,0.002601,-0.05351,0.998562,2.117304,-0.316456,0.002466,-8.714429,0,0,2.140823839
IMG/15395510-1489254870573218.jpeg,0,-2.135204,0.690044,0.001761,0.003756,-0.090891,0.995852,2.163182,-0.484057,0.008342,-8.761553,0,0,2.2166950926
IMG/15395510-1489254870613222.jpeg,0,-2.135203,0.690044,0.001773,0.004648,-0.144769,0.989453,2.20312,-0.759178,0.020696,-8.758062,0,0,2.3303470331
IMG/15395510-1489254870653308.jpeg,0,-2.135203,0.690044,0.00166,0.005739,-0.200498,0.979676,2.232966,-1.070116,0.016617,-8.677777,0,0,2.4761990096
IMG/15395510-1489254870693220.jpeg,0,-2.135203,0.690044,0.001355,0.007097,-0.261134,0.965276,2.233381,-1.419637,0.00427,-8.276352,0,0,2.6463896417
IMG/15395510-1489254870735757.jpeg,0,-2.135203,0.690044,0.002586,0.006482,-0.334994,0.942194,2.239427,-1.948638,-0.015551,-7.524115,0,0,2.9685796565
IMG/15395510-1489254870773663.jpeg,0,-2.135203,0.690044,0.003276,0.005276,-0.394085,0.919053,2.226649,-2.447038,-0.014672,-6.609562,0,0,3.3085005683
IMG/15395510-1489254870813230.jpeg,0,-2.135203,0.690044,0.00288,0.004794,-0.43725,0.899323,2.193764,-2.852904,-0.013604,-5.454154,0,0,3.5988674315
IMG/15395510-1489254870853267.jpeg,0,-2.135203,0.690044,0.003214,0.004573,-0.48738,0.873172,2.102955,-3.442711,-0.024002,-4.366814,0,0,4.0342601376
IMG/15395510-1489254870893246.jpeg,0,-2.135203,0.690044,0.003654,0.005759,-0.527014,0.849829,1.993036,-4.046476,-0.017018,-3.354523,0,0,4.5107039504
IMG/15395510-1489254870932236.jpeg,0,-2.135203,0.690044,0.00485,0.005353,-0.562299,0.826902,1.802301,-4.608683,-0.029812,-2.682571,0,0,4.948649982
IMG/15395510-1489254870973292.jpeg,0,-2.135203,0.690044,0.005664,0.004295,-0.590641,0.806903,1.629715,-5.141676,-0.052325,-1.586504,0,0,5.3940282698
IMG/15395510-1489254871012244.jpeg,0,-2.135203,0.690043,0.006036,0.003291,-0.612864,0.790159,1.452052,-5.661068,-0.062408,-1.235693,0,0,5.8446591577
IMG/15395510-1489254871052227.jpeg,0,-2.135203,0.690043,0.006491,0.003337,-0.629733,0.776777,1.324642,-6.13492,-0.05439,-0.883137,0,0,6.2765339246
IMG/15395510-1489254871092219.jpeg,0,-2.135203,0.690043,0.007486,0.003884,-0.639915,0.7684,1.203186,-6.523662,-0.048246,-0.555015,0,0,6.6338638905
IMG/15395510-1489254871132243.jpeg,0,-2.135202,0.690043,0.009772,0.002456,-0.648722,0.760959,1.08077,-6.884094,-0.081844,-0.31765,0,0,6.96889607
IMG/15395510-1489254871172268.jpeg,0,-2.135202,0.690043,0.008711,0.001729,-0.655647,0.755015,1.034773,-7.227437,-0.064839,-0.235619,0,0,7.3014248504
IMG/15395510-1489254871212971.jpeg,0,-2.135202,0.690042,0.010902,0.003237,-0.661026,0.750276,0.955243,-7.479427,-0.003567,-0.123918,0,0,7.540181043
IMG/15395510-1489254871252769.jpeg,0,-2.135202,0.690042,0.015635,0.007723,-0.664478,0.747105,0.899495,-7.531399,-0.068505,-0.111701,0,0,7.5852326983
IMG/15395510-1489254871295264.jpeg,0,-2.135202,0.690042,0.014,0.005253,-0.666329,0.745508,0.866117,-7.55285,-0.152599,-0.102974,0,0,7.6038798146
IMG/15395510-1489254871335251.jpeg,0,-2.135202,0.690042,0.014015,0.005009,-0.669067,0.743053,0.803115,-7.567342,-0.048818,-0.095993,0,0,7.6099961791
IMG/15395510-1489254871375250.jpeg,0,-2.135202,0.690041,0.013459,0.004793,-0.671211,0.741129,0.760803,-7.580124,-0.072743,-0.085521,0,0,7.6185558083
IMG/15395510-1489254871415805.jpeg,0,-2.135202,0.690041,0.013034,0.005043,-0.673077,0.73944,0.721225,-7.587291,-0.071909,-0.075049,0,0,7.6218318745
IMG/15395510-1489254871455239.jpeg,0,-2.135202,0.690041,0.014293,0.006273,-0.674636,0.737985,0.68313,-7.584085,-0.066346,-0.064577,0,0,7.6150780479
IMG/15395510-1489254871495454.jpeg,0,-2.135202,0.690041,0.013877,0.007249,-0.675837,0.736885,0.66081,-7.570084,-0.089851,-0.05236,0,0,7.5994022676
IMG/15395510-1489254871535261.jpeg,0,-2.135202,0.69004,0.013215,0.007845,-0.676879,0.735934,0.63526,-7.569309,-0.094135,-0.045379,0,0,7.5965028403
IMG/15395510-1489254871575267.jpeg,0,-2.135202,0.69004,0.013383,0.008792,-0.678105,0.734791,0.604892,-7.575382,-0.080109,-0.045379,0,0,7.5999160673
IMG/15395510-1489254871617099.jpeg,0,-2.135202,0.69004,0.013927,0.008453,-0.679009,0.733949,0.572772,-7.604316,-0.104942,0.125664,0,0,7.6265786835
IMG/15395510-1489254871655228.jpeg,0,-2.135202,0.69004,0.01534,0.007629,-0.678262,0.73462,0.564888,-7.602857,-0.096488,0.172788,0,0,7.6244241061
IMG/15395510-1489254871695287.jpeg,0,-2.135202,0.690039,0.015972,0.00783,-0.675755,0.736912,0.620869,-7.571666,-0.083727,0.272271,0,0,7.5975400322
IMG/15395510-1489254871735252.jpeg,0,-2.135202,0.690039,0.015873,0.007921,-0.672936,0.739488,0.6677,-7.532794,-0.107422,0.274017,0,0,7.5630911817
IMG/15395510-1489254871815234.jpeg,0,-2.135202,0.690039,0.01601,0.007314,-0.666925,0.744917,0.761705,-7.44251,-0.100334,0.261799,0,0,7.4820596442
IMG/15395510-1489254871855243.jpeg,0,-2.135202,0.690038,0.015385,0.008373,-0.664154,0.747391,0.809587,-7.391264,-0.093165,0.18675,0,0,7.4360536809
IMG/15395510-1489254871895227.jpeg,0,-2.135202,0.690038,0.013919,0.008164,-0.662404,0.748973,0.843507,-7.332783,-0.091133,0.151844,0,0,7.3817014169
IMG/15395510-1489254871935236.jpeg,0,-2.135202,0.690038,0.012803,0.007864,-0.661469,0.749822,0.84945,-7.280965,-0.073158,0.07854,0,0,7.3307140666
IMG/15395510-1489254871975224.jpeg,0,-2.135202,0.690038,0.013265,0.008179,-0.660958,0.750261,0.84312,-7.225272,-0.06202,0.066323,0,0,7.2745620685
IMG/15395510-1489254872015279.jpeg,0,-2.135202,0.690038,0.013449,0.007945,-0.660641,0.750539,0.838211,-7.16917,-0.092258,0.047124,0,0,7.2185945798
IMG/15395510-1489254872055234.jpeg,0,-2.135202,0.690037,0.013152,0.007839,-0.660571,0.750607,0.826888,-7.080027,-0.092234,0.005236,0,0,7.1287469583
IMG/15395510-1489254872095303.jpeg,0,-2.135202,0.690037,0.013045,0.008434,-0.661194,0.750054,0.803073,-6.957593,-0.068841,-0.033161,0,0,7.0041249047
IMG/15395510-1489254872135460.jpeg,0,-2.135202,0.690037,0.013281,0.008435,-0.662003,0.749336,0.760894,-6.835004,-0.096064,-0.029671,0,0,6.877897037
IMG/15395510-1489254872175235.jpeg,0,-2.135202,0.690037,0.01408,0.00958,-0.662802,0.748601,0.730693,-6.7047,-0.07548,-0.034907,0,0,6.7448210933
IMG/15395510-1489254872215282.jpeg,0,-2.135202,0.690036,0.014719,0.009911,-0.663561,0.747911,0.699803,-6.569955,-0.098167,-0.027925,0,0,6.6078490979
IMG/15395510-1489254872255228.jpeg,0,-2.135202,0.690036,0.014285,0.009831,-0.664304,0.747262,0.667314,-6.42424,-0.100741,-0.033161,0,0,6.459591032
IMG/15395510-1489254872295544.jpeg,0,-2.135202,0.690036,0.014555,0.01017,-0.664959,0.746669,0.627799,-6.256419,-0.074468,-0.02618,0,0,6.2882792377
IMG/15395510-1489254872335268.jpeg,0,-2.135202,0.690036,0.014592,0.010789,-0.665607,0.746081,0.601653,-6.094957,-0.080062,-0.029671,0,0,6.125103843
IMG/15395510-1489254872375230.jpeg,0,-2.135202,0.690036,0.015254,0.010909,-0.666309,0.74544,0.569436,-5.93431,-0.089942,-0.033161,0,0,5.9622463969
IMG/15395510-1489254872415253.jpeg,0,-2.135202,0.690035,0.015459,0.011214,-0.66709,0.744733,0.546397,-5.783736,-0.074403,-0.050615,0,0,5.8099645098
IMG/15395510-1489254872455224.jpeg,0,-2.135202,0.690035,0.015407,0.010835,-0.668023,0.743902,0.516495,-5.667469,-0.095664,-0.076794,0,0,5.6917592669
IMG/15395510-1489254872495268.jpeg,0,-2.135202,0.690035,0.015637,0.010584,-0.66911,0.742923,0.48806,-5.58996,-0.077933,-0.071558,0,0,5.6117670049
IMG/15395510-1489254872535296.jpeg,0,-2.135202,0.690035,0.015021,0.010134,-0.670259,0.741905,0.467512,-5.515574,-0.075968,-0.076794,0,0,5.5358734773
IMG/15395510-1489254872576046.jpeg,0,-2.135202,0.690035,0.014894,0.01034,-0.671212,0.741044,0.44296,-5.439746,-0.076261,-0.083776,0,0,5.4582841485
IMG/15395510-1489254872615225.jpeg,0,-2.135202,0.690035,0.015023,0.01057,-0.672329,0.740024,0.418063,-5.364024,-0.072675,-0.127409,0,0,5.380781709
IMG/15395510-1489254872655229.jpeg,0,-2.135202,0.690034,0.014844,0.010558,-0.673857,0.738637,0.39116,-5.289428,-0.082105,-0.165806,0,0,5.3045071349
IMG/15395510-1489254872695566.jpeg,0,-2.135202,0.690034,0.01463,0.01037,-0.675829,0.73684,0.360909,-5.220975,-0.082646,-0.254818,0,0,5.2340868944
