path,heading,longitude,latitude,quarternion0,quarternion1,quarternion2,quarternion3,vel0,vel1,vel2,steering,throttle,brake
IMG/15395510-1490899599367550.jpeg,0.000000,-2.135204,0.690108,-0.016625,-0.070665,0.563706,0.822779,3.996639,9.704474,0.761731,0.085521,0.000000,0.018311
IMG/15395510-1490899599381065.jpeg,0.000000,-2.135204,0.690108,-0.016671,-0.070778,0.572324,0.816798,3.847272,9.914223,0.712500,0.083776,0.000000,0.018311
IMG/15395510-1490899599394236.jpeg,0.000000,-2.135204,0.690108,-0.016497,-0.070956,0.576630,0.813751,3.762179,10.012531,0.709248,0.083776,0.000000,0.018311
IMG/15395510-1490899599407352.jpeg,0.000000,-2.135204,0.690108,-0.016247,-0.071299,0.580894,0.810688,3.673262,10.113237,0.705037,0.083776,0.000000,0.018311
IMG/15395510-1490899599421173.jpeg,0.000000,-2.135204,0.690108,-0.016125,-0.071449,0.584978,0.807735,3.598067,10.212630,0.713695,0.083776,0.000000,0.018311
IMG/15395510-1490899599434175.jpeg,0.000000,-2.135204,0.690108,-0.016748,-0.071688,0.593469,0.801483,3.432001,10.406577,0.739492,0.083776,0.000000,0.018311
IMG/15395510-1490899599447077.jpeg,0.000000,-2.135204,0.690108,-0.016903,-0.071629,0.597790,0.798267,3.344702,10.503987,0.746217,0.085521,0.000000,0.018311
IMG/15395510-1490899599461363.jpeg,0.000000,-2.135204,0.690108,-0.017350,-0.071180,0.602180,0.794991,3.251212,10.597302,0.763002,0.085521,0.000000,0.018311
IMG/15395510-1490899599474288.jpeg,0.000000,-2.135204,0.690108,-0.018113,-0.070202,0.610901,0.788380,3.079296,10.796144,0.713512,0.085521,0.000000,0.018311
IMG/15395510-1490899599487084.jpeg,0.000000,-2.135204,0.690109,-0.018201,-0.069844,0.615335,0.784954,2.975141,10.898292,0.705455,0.085521,0.000000,0.018311
IMG/15395510-1490899599500550.jpeg,0.000000,-2.135204,0.690109,-0.018109,-0.070230,0.624183,0.777905,2.761254,11.102072,0.660076,0.085521,0.000000,0.018311
IMG/15395510-1490899599514161.jpeg,0.000000,-2.135204,0.690109,-0.018005,-0.070544,0.628351,0.774516,2.658820,11.198181,0.662081,0.083776,0.000000,0.018311
IMG/15395510-1490899599527280.jpeg,0.000000,-2.135204,0.690109,-0.017926,-0.070646,0.632635,0.771013,2.562060,11.293276,0.670862,0.082030,0.000000,0.018311
IMG/15395510-1490899599540336.jpeg,0.000000,-2.135204,0.690109,-0.017617,-0.069792,0.645198,0.760617,2.224542,11.577855,0.707188,0.080285,0.000000,0.018311
IMG/15395510-1490899599554169.jpeg,0.000000,-2.135204,0.690109,-0.017617,-0.069792,0.645198,0.760617,2.224542,11.577855,0.707188,0.080285,0.000000,0.018311
IMG/15395510-1490899599572384.jpeg,0.000000,-2.135204,0.690109,-0.018225,-0.067884,0.653328,0.753805,2.023735,11.761394,0.678710,0.080285,0.000000,0.018311
IMG/15395510-1490899599580485.jpeg,0.000000,-2.135204,0.690109,-0.018225,-0.067884,0.653328,0.753805,2.023735,11.761394,0.678710,0.082030,0.000000,0.018311
IMG/15395510-1490899599594479.jpeg,0.000000,-2.135204,0.690110,-0.017116,-0.065609,0.661693,0.746702,1.802557,11.949299,0.633977,0.083776,0.000000,0.018311
IMG/15395510-1490899599612721.jpeg,0.000000,-2.135204,0.690110,-0.015582,-0.064211,0.670124,0.739302,1.570173,12.135502,0.597538,0.085521,0.000000,0.018311
IMG/15395510-1490899599620104.jpeg,0.000000,-2.135204,0.690110,-0.015582,-0.064211,0.670124,0.739302,1.570173,12.135502,0.597538,0.085521,0.000000,0.018311
IMG/15395510-1490899599634495.jpeg,0.000000,-2.135204,0.690110,-0.014874,-0.062300,0.678675,0.731640,1.310474,12.304647,0.617989,0.085521,0.000000,0.018311
IMG/15395510-1490899599647013.jpeg,0.000000,-2.135204,0.690110,-0.014852,-0.060731,0.683042,0.727698,1.173164,12.357329,0.638062,0.083776,0.000000,0.018311
IMG/15395510-1490899599660303.jpeg,0.000000,-2.135204,0.690110,-0.015463,-0.059023,0.687413,0.723699,1.030894,12.389349,0.648667,0.083776,0.000000,0.018311
IMG/15395510-1490899599674312.jpeg,0.000000,-2.135204,0.690110,-0.017009,-0.055541,0.695817,0.715867,0.767923,12.458975,0.578223,0.082030,0.000000,0.018311
IMG/15395510-1490899599687223.jpeg,0.000000,-2.135204,0.690110,-0.017182,-0.054101,0.700065,0.711820,0.626158,12.480876,0.547698,0.078540,0.000000,0.018311
IMG/15395510-1490899599700490.jpeg,0.000000,-2.135204,0.690110,-0.017001,-0.053215,0.704268,0.707733,0.485658,12.497702,0.504286,0.078540,0.000000,0.018311
IMG/15395510-1490899599714165.jpeg,0.000000,-2.135204,0.690111,-0.016585,-0.051810,0.712023,0.700046,0.200961,12.515600,0.477412,0.078540,0.000000,0.018311
IMG/15395510-1490899599727538.jpeg,0.000000,-2.135204,0.690111,-0.016440,-0.051304,0.715957,0.696063,0.074611,12.534481,0.466026,0.078540,0.000000,0.018311
IMG/15395510-1490899599740458.jpeg,0.000000,-2.135204,0.690111,-0.015026,-0.050198,0.723697,0.688125,-0.201388,12.520348,0.431484,0.078540,0.000000,0.018311
IMG/15395510-1490899599754631.jpeg,0.000000,-2.135204,0.690111,-0.014617,-0.050135,0.727518,0.684098,-0.340915,12.528255,0.425940,0.078540,0.000000,0.018311
IMG/15395510-1490899599767135.jpeg,0.000000,-2.135204,0.690111,-0.014331,-0.050147,0.731100,0.680274,-0.479014,12.564060,0.409982,0.076794,0.000000,0.018311
IMG/15395510-1490899599780113.jpeg,0.000000,-2.135204,0.690111,-0.015016,-0.050019,0.738522,0.672204,-0.757231,12.614852,0.416308,0.076794,0.000000,0.018311
IMG/15395510-1490899599794421.jpeg,0.000000,-2.135204,0.690112,-0.015581,-0.049800,0.742216,0.668127,-0.900993,12.631426,0.405648,0.076794,0.000000,0.018311
IMG/15395510-1490899599807404.jpeg,0.000000,-2.135204,0.690112,-0.016175,-0.049882,0.745903,0.663987,-1.040433,12.643723,0.383693,0.076794,0.000000,0.018311
IMG/15395510-1490899599821174.jpeg,0.000000,-2.135204,0.690112,-0.016571,-0.050098,0.749460,0.659943,-1.186636,12.664958,0.352173,0.076794,0.000000,0.018311
IMG/15395510-1490899599834384.jpeg,0.000000,-2.135204,0.690112,-0.016788,-0.050949,0.756710,0.651547,-1.463594,12.682815,0.322778,0.076794,0.000000,0.018311
IMG/15395510-1490899599847263.jpeg,0.000000,-2.135204,0.690112,-0.017409,-0.051657,0.760260,0.647328,-1.610633,12.676805,0.318143,0.076794,0.000000,0.018311
IMG/15395510-1490899599860466.jpeg,0.000000,-2.135204,0.690112,-0.018579,-0.052457,0.767231,0.638952,-1.904009,12.697668,0.301553,0.076794,0.000000,0.018311
IMG/15395510-1490899599874213.jpeg,0.000000,-2.135204,0.690112,-0.019540,-0.052605,0.770723,0.634694,-2.051786,12.713993,0.298725,0.076794,0.000000,0.018311
IMG/15395510-1490899599888406.jpeg,0.000000,-2.135204,0.690112,-0.020591,-0.052686,0.774168,0.630447,-2.200492,12.712269,0.286761,0.076794,0.000000,0.018311
IMG/15395510-1490899599900551.jpeg,0.000000,-2.135204,0.690113,-0.021750,-0.052803,0.777609,0.626149,-2.339940,12.713180,0.261049,0.076794,0.000000,0.018311
IMG/15395510-1490899599913229.jpeg,0.000000,-2.135204,0.690113,-0.023416,-0.053258,0.784415,0.617502,-2.631642,12.720629,0.197439,0.076794,0.000000,0.018311
IMG/15395510-1490899599927532.jpeg,0.000000,-2.135204,0.690113,-0.023782,-0.053642,0.787837,0.613082,-2.780647,12.733450,0.170017,0.076794,0.000000,0.018311
IMG/15395510-1490899599940176.jpeg,0.000000,-2.135204,0.690113,-0.023586,-0.054233,0.791281,0.608586,-2.929852,12.730304,0.138944,0.078540,0.000000,0.018311
IMG/15395510-1490899599955219.jpeg,0.000000,-2.135204,0.690113,-0.022983,-0.054839,0.798133,0.599540,-3.232419,12.712720,0.137582,0.078540,0.000000,0.018311
IMG/15395510-1490899599967564.jpeg,0.000000,-2.135204,0.690113,-0.022655,-0.055018,0.804970,0.590324,-3.538226,12.709297,0.157865,0.080285,0.000000,0.018311
IMG/15395510-1490899599981141.jpeg,0.000000,-2.135204,0.690113,-0.022766,-0.054953,0.808445,0.585559,-3.693258,12.692801,0.161738,0.080285,0.000000,0.018311
IMG/15395510-1490899599993490.jpeg,0.000000,-2.135204,0.690114,-0.022882,-0.054578,0.811913,0.580770,-3.849808,12.676179,0.162404,0.080285,0.000000,0.018311
IMG/15395510-1490899600007241.jpeg,0.000000,-2.135204,0.690114,-0.023584,-0.053880,0.815351,0.575972,-4.007894,12.656122,0.166801,0.080285,0.000000,0.018311
IMG/15395510-1490899600020334.jpeg,0.000000,-2.135204,0.690114,-0.023719,-0.053281,0.818725,0.571216,-4.162938,12.648985,0.131978,0.080285,0.000000,0.018311
IMG/15395510-1490899600033142.jpeg,0.000000,-2.135204,0.690114,-0.022759,-0.052283,0.825578,0.561400,-4.474375,12.623219,0.067960,0.080285,0.000000,0.018311
IMG/15395510-1490899600047375.jpeg,0.000000,-2.135204,0.690114,-0.021320,-0.051810,0.832333,0.551437,-4.801207,12.566423,0.054270,0.080285,0.000000,0.018311
IMG/15395510-1490899600060331.jpeg,0.000000,-2.135204,0.690114,-0.021261,-0.051492,0.835596,0.546513,-4.962494,12.547302,0.051205,0.080285,0.000000,0.018311
IMG/15395510-1490899600073260.jpeg,0.000000,-2.135204,0.690114,-0.021097,-0.051155,0.838925,0.541427,-5.124590,12.527258,0.044281,0.080285,0.000000,0.018311
IMG/15395510-1490899600087341.jpeg,0.000000,-2.135204,0.690114,-0.020746,-0.050816,0.842247,0.536290,-5.287760,12.492602,0.039538,0.082030,0.000000,0.018311
IMG/15395510-1490899600100242.jpeg,0.000000,-2.135205,0.690115,-0.020329,-0.050236,0.845555,0.531130,-5.452817,12.455585,0.035102,0.082030,0.000000,0.018311
IMG/15395510-1490899600113109.jpeg,0.000000,-2.135205,0.690115,-0.020082,-0.049435,0.851994,0.520825,-5.781501,12.387117,0.010614,0.082030,0.000000,0.018311
IMG/15395510-1490899600127082.jpeg,0.000000,-2.135205,0.690115,-0.021308,-0.048506,0.858332,0.510351,-6.111724,12.308382,-0.012469,0.082030,0.000000,0.018311
IMG/15395510-1490899600141103.jpeg,0.000000,-2.135205,0.690115,-0.021935,-0.047988,0.861512,0.504988,-6.277582,12.260386,-0.038483,0.080285,0.000000,0.018311
IMG/15395510-1490899600158973.jpeg,0.000000,-2.135205,0.690115,-0.022165,-0.047525,0.864651,0.499629,-6.445808,12.209639,-0.078622,0.080285,0.000000,0.018311
IMG/15395510-1490899600167401.jpeg,0.000000,-2.135205,0.690115,-0.022095,-0.047364,0.867709,0.494316,-6.608352,12.172200,-0.117827,0.080285,0.000000,0.018311
IMG/15395510-1490899600180342.jpeg,0.000000,-2.135205,0.690115,-0.021780,-0.047843,0.873844,0.483357,-6.950483,12.071390,-0.151960,0.080285,0.000000,0.018311
IMG/15395510-1490899600193437.jpeg,0.000000,-2.135205,0.690116,-0.021292,-0.047749,0.876836,0.477938,-7.114141,12.009283,-0.166344,0.078540,0.000000,0.018311
IMG/15395510-1490899600207294.jpeg,0.000000,-2.135205,0.690116,-0.021547,-0.047442,0.879742,0.472587,-7.280023,11.938278,-0.152599,0.076794,0.000000,0.018311
IMG/15395510-1490899600220472.jpeg,0.000000,-2.135205,0.690116,-0.022207,-0.046050,0.885282,0.462237,-7.591300,11.825333,-0.179852,0.075049,0.000000,0.018311
IMG/15395510-1490899600233388.jpeg,0.000000,-2.135206,0.690116,-0.022492,-0.045648,0.887994,0.457031,-7.747955,11.767373,-0.205912,0.075049,0.000000,0.018311
IMG/15395510-1490899600247345.jpeg,0.000000,-2.135206,0.690116,-0.022594,-0.045559,0.893284,0.446606,-8.054363,11.634608,-0.263174,0.075049,0.000000,0.018311
IMG/15395510-1490899600262961.jpeg,0.000000,-2.135206,0.690116,-0.022799,-0.045472,0.895776,0.441586,-8.215444,11.569572,-0.271235,0.075049,0.000000,0.018311
IMG/15395510-1490899600273155.jpeg,0.000000,-2.135206,0.690116,-0.023422,-0.045661,0.898277,0.436422,-8.373569,11.506541,-0.274592,0.075049,0.000000,0.018311
IMG/15395510-1490899600286451.jpeg,0.000000,-2.135206,0.690116,-0.023719,-0.046078,0.903226,0.426024,-8.685225,11.355090,-0.323754,0.075049,0.000000,0.018311
IMG/15395510-1490899600305807.jpeg,0.000000,-2.135206,0.690117,-0.023190,-0.046137,0.905704,0.420754,-8.833095,11.282035,-0.348472,0.075049,0.000000,0.018311
IMG/15395510-1490899600313543.jpeg,0.000000,-2.135206,0.690117,-0.021599,-0.046987,0.910581,0.410084,-9.147981,11.136644,-0.343031,0.075049,0.000000,0.018311
IMG/15395510-1490899600327335.jpeg,0.000000,-2.135206,0.690117,-0.021322,-0.047311,0.912977,0.404698,-9.298490,11.051902,-0.328689,0.075049,0.000000,0.018311
IMG/15395510-1490899600340896.jpeg,0.000000,-2.135206,0.690117,-0.021461,-0.046925,0.915334,0.399376,-9.447586,10.961402,-0.315654,0.075049,0.000000,0.018311
IMG/15395510-1490899600353643.jpeg,0.000000,-2.135207,0.690117,-0.022191,-0.046268,0.917632,0.394104,-9.597900,10.870844,-0.299586,0.075049,0.000000,0.018311
IMG/15395510-1490899600366536.jpeg,0.000000,-2.135207,0.690117,-0.022749,-0.045807,0.919875,0.388863,-9.747568,10.793628,-0.329430,0.075049,0.000000,0.018311
IMG/15395510-1490899600380311.jpeg,0.000000,-2.135207,0.690117,-0.021042,-0.045627,0.924486,0.377891,-10.043227,10.627692,-0.427519,0.075049,0.000000,0.018311
IMG/15395510-1490899600393207.jpeg,0.000000,-2.135207,0.690117,-0.019306,-0.045561,0.926777,0.372339,-10.193912,10.529427,-0.433995,0.075049,0.000000,0.018311
IMG/15395510-1490899600406302.jpeg,0.000000,-2.135207,0.690117,-0.017746,-0.045473,0.929010,0.366822,-10.342539,10.426497,-0.420005,0.075049,0.000000,0.018311
IMG/15395510-1490899600420176.jpeg,0.000000,-2.135207,0.690117,-0.016832,-0.045345,0.931122,0.361487,-10.492702,10.332192,-0.386492,0.075049,0.000000,0.018311
IMG/15395510-1490899600433032.jpeg,0.000000,-2.135207,0.690118,-0.016853,-0.044941,0.935242,0.350741,-10.784503,10.130229,-0.329473,0.073304,0.000000,0.018311
IMG/15395510-1490899600446181.jpeg,0.000000,-2.135208,0.690118,-0.017459,-0.044789,0.937243,0.345348,-10.922675,10.026434,-0.338122,0.073304,0.000000,0.018311
IMG/15395510-1490899600460513.jpeg,0.000000,-2.135208,0.690118,-0.018137,-0.044940,0.939187,0.339970,-11.062747,9.919123,-0.356982,0.073304,0.000000,0.018311
IMG/15395510-1490899600473349.jpeg,0.000000,-2.135208,0.690118,-0.018208,-0.045027,0.942991,0.329256,-11.352644,9.732293,-0.426576,0.073304,0.000000,0.018311
IMG/15395510-1490899600486597.jpeg,0.000000,-2.135208,0.690118,-0.017644,-0.045100,0.944917,0.323708,-11.490740,9.618988,-0.456277,0.073304,0.000000,0.018311
IMG/15395510-1490899600500482.jpeg,0.000000,-2.135208,0.690118,-0.016776,-0.045216,0.946817,0.318138,-11.627749,9.503844,-0.466732,0.073304,0.000000,0.018311
IMG/15395510-1490899600513192.jpeg,0.000000,-2.135208,0.690118,-0.016004,-0.045337,0.948684,0.312551,-11.761822,9.382476,-0.466911,0.075049,0.000000,0.018311
IMG/15395510-1490899600526391.jpeg,0.000000,-2.135208,0.690118,-0.015806,-0.045891,0.952272,0.301368,-12.032560,9.146002,-0.428164,0.076794,0.000000,0.018311
IMG/15395510-1490899600540570.jpeg,0.000000,-2.135209,0.690118,-0.015668,-0.046279,0.954052,0.295632,-12.158821,9.010125,-0.425548,0.078540,0.000000,0.018311
IMG/15395510-1490899600553172.jpeg,0.000000,-2.135209,0.690119,-0.016120,-0.046650,0.957611,0.283805,-12.400250,8.733934,-0.434779,0.078540,0.000000,0.018311
IMG/15395510-1490899600566281.jpeg,0.000000,-2.135209,0.690119,-0.016244,-0.046420,0.959327,0.277981,-12.528992,8.601134,-0.439785,0.078540,0.000000,0.018311
IMG/15395510-1490899600580321.jpeg,0.000000,-2.135209,0.690119,-0.014505,-0.046459,0.962857,0.265589,-12.774749,8.317971,-0.480291,0.078540,0.000000,0.018311
IMG/15395510-1490899600593269.jpeg,0.000000,-2.135209,0.690119,-0.012999,-0.046068,0.964594,0.259360,-12.892337,8.157838,-0.474587,0.078540,0.000000,0.018311
IMG/15395510-1490899600606374.jpeg,0.000000,-2.135210,0.690119,-0.011579,-0.045428,0.966290,0.253152,-13.007918,7.998344,-0.453925,0.078540,0.000000,0.018311
IMG/15395510-1490899600624910.jpeg,0.000000,-2.135210,0.690119,-0.010143,-0.044422,0.969446,0.241037,-13.260973,7.706743,-0.405338,0.078540,0.000000,0.018311
IMG/15395510-1490899600633635.jpeg,0.000000,-2.135210,0.690119,-0.009667,-0.043975,0.970992,0.234835,-13.384056,7.549498,-0.392961,0.080285,0.000000,0.018311
IMG/15395510-1490899600646559.jpeg,0.000000,-2.135210,0.690119,-0.009172,-0.043563,0.972501,0.228605,-13.508913,7.392341,-0.400322,0.082030,0.000000,0.018311
IMG/15395510-1490899600659330.jpeg,0.000000,-2.135210,0.690119,-0.007950,-0.042582,0.975402,0.216136,-13.759517,7.085951,-0.414481,0.083776,0.000000,0.018311
IMG/15395510-1490899600673570.jpeg,0.000000,-2.135211,0.690119,-0.007449,-0.042315,0.976830,0.209661,-13.885086,6.938149,-0.423729,0.085521,0.000000,0.018311
IMG/15395510-1490899600686468.jpeg,0.000000,-2.135211,0.690119,-0.007459,-0.042420,0.978193,0.203181,-14.006449,6.768392,-0.421045,0.085521,0.000000,0.018311
IMG/15395510-1490899600700863.jpeg,0.000000,-2.135211,0.690119,-0.008391,-0.043104,0.980772,0.190153,-14.248102,6.415620,-0.446577,0.085521,0.000000,0.018311
IMG/15395510-1490899600716286.jpeg,0.000000,-2.135211,0.690120,-0.009017,-0.043648,0.981968,0.183716,-14.369428,6.249806,-0.467228,0.085521,0.000000,0.018311
IMG/15395510-1490899600731320.jpeg,0.000000,-2.135211,0.690120,-0.009282,-0.044979,0.984312,0.170353,-14.591866,5.898893,-0.512689,0.087266,0.000000,0.018311
IMG/15395510-1490899600739684.jpeg,0.000000,-2.135212,0.690120,-0.009198,-0.046138,0.985427,0.163463,-14.694686,5.705874,-0.538275,0.087266,0.000000,0.018311
IMG/15395510-1490899600753226.jpeg,0.000000,-2.135212,0.690120,-0.009245,-0.047367,0.986492,0.156538,-14.794662,5.504195,-0.543700,0.089012,0.000000,0.018311
IMG/15395510-1490899600766269.jpeg,0.000000,-2.135212,0.690120,-0.009366,-0.048148,0.987514,0.149703,-14.903026,5.307686,-0.525175,0.092502,0.000000,0.018311
IMG/15395510-1490899600779152.jpeg,0.000000,-2.135212,0.690120,-0.009053,-0.048952,0.988537,0.142534,-15.011101,5.115285,-0.517297,0.092502,0.000000,0.018311
IMG/15395510-1490899600793280.jpeg,0.000000,-2.135212,0.690120,-0.007049,-0.049477,0.990542,0.127788,-15.194585,4.689407,-0.520930,0.092502,0.000000,0.018311
IMG/15395510-1490899600806535.jpeg,0.000000,-2.135212,0.690120,-0.006323,-0.048692,0.991501,0.120475,-15.281072,4.467649,-0.484662,0.092502,0.000000,0.018311
IMG/15395510-1490899600819279.jpeg,0.000000,-2.135213,0.690120,-0.005590,-0.048120,0.992381,0.113280,-15.371661,4.267509,-0.466002,0.090757,0.000000,0.018311
IMG/15395510-1490899600833533.jpeg,0.000000,-2.135213,0.690120,-0.003662,-0.048513,0.993962,0.098348,-15.539235,3.831608,-0.447035,0.090757,0.000000,0.018311
IMG/15395510-1490899600846383.jpeg,0.000000,-2.135213,0.690120,-0.002969,-0.049373,0.994621,0.091004,-15.617881,3.594479,-0.428623,0.090757,0.000000,0.018311
IMG/15395510-1490899600859161.jpeg,0.000000,-2.135213,0.690120,-0.002658,-0.049999,0.995229,0.083743,-15.697942,3.354296,-0.416580,0.090757,0.000000,0.018311
IMG/15395510-1490899600873084.jpeg,0.000000,-2.135214,0.690120,-0.003378,-0.051691,0.996226,0.069641,-15.876264,2.922655,-0.439907,0.090757,0.000000,0.018311
IMG/15395510-1490899600886343.jpeg,0.000000,-2.135214,0.690120,-0.004021,-0.052290,0.996671,0.062426,-15.949981,2.700557,-0.468144,0.090757,0.000000,0.018311
IMG/15395510-1490899600899370.jpeg,0.000000,-2.135214,0.690120,-0.004387,-0.052709,0.997077,0.055129,-16.021503,2.478914,-0.510603,0.089012,0.000000,0.018311
IMG/15395510-1490899600913102.jpeg,0.000000,-2.135214,0.690120,-0.003848,-0.052584,0.997783,0.040599,-16.173826,2.039760,-0.563870,0.089012,0.000000,0.018311
IMG/15395510-1490899600926587.jpeg,0.000000,-2.135214,0.690120,-0.002942,-0.052643,0.998056,0.033233,-16.257399,1.817243,-0.554689,0.085521,0.000000,0.018311
IMG/15395510-1490899600939493.jpeg,0.000000,-2.135215,0.690120,-0.002484,-0.052995,0.998252,0.026030,-16.322302,1.577245,-0.545679,0.085521,0.000000,0.018311
IMG/15395510-1490899600953458.jpeg,0.000000,-2.135215,0.690120,-0.002634,-0.053795,0.998475,0.012137,-16.442890,1.089601,-0.517014,0.083776,0.000000,0.018311
IMG/15395510-1490899600966356.jpeg,0.000000,-2.135215,0.690120,-0.003101,-0.053570,0.998544,0.005575,-16.511158,0.872910,-0.523157,0.083776,0.000000,0.018311
IMG/15395510-1490899600979179.jpeg,0.000000,-2.135215,0.690120,-0.003376,-0.053029,0.998586,-0.001204,-16.580727,0.669019,-0.533813,0.080285,0.000000,0.018311
IMG/15395510-1490899600993261.jpeg,0.000000,-2.135216,0.690120,-0.002555,-0.052287,0.998518,-0.014872,-16.687918,0.233797,-0.602505,0.078540,0.000000,0.018311
IMG/15395510-1490899601006160.jpeg,0.000000,-2.135216,0.690120,-0.002015,-0.051885,0.998419,-0.021523,-16.736670,0.008302,-0.611067,0.078540,0.000000,0.018311
IMG/15395510-1490899601019533.jpeg,0.000000,-2.135216,0.690120,-0.001857,-0.051611,0.998277,-0.027856,-16.795391,-0.209220,-0.594255,0.076794,0.000000,0.018311
IMG/15395510-1490899601033415.jpeg,0.000000,-2.135216,0.690120,-0.002084,-0.051462,0.997849,-0.040554,-16.895756,-0.654631,-0.569705,0.076794,0.000000,0.018311
IMG/15395510-1490899601046287.jpeg,0.000000,-2.135217,0.690120,-0.001277,-0.051173,0.997271,-0.053204,-16.976669,-1.097837,-0.612973,0.071558,0.000000,0.018311
IMG/15395510-1490899601059260.jpeg,0.000000,-2.135217,0.690120,-0.000331,-0.050850,0.996944,-0.059310,-17.023756,-1.315925,-0.614988,0.071558,0.000000,0.018311
IMG/15395510-1490899601072591.jpeg,0.000000,-2.135217,0.690120,0.000299,-0.050580,0.996575,-0.065419,-17.069906,-1.533816,-0.585295,0.068068,0.000000,0.018311
IMG/15395510-1490899601086423.jpeg,0.000000,-2.135217,0.690120,0.000556,-0.050486,0.996172,-0.071359,-17.103737,-1.752888,-0.575758,0.068068,0.000000,0.018311
IMG/15395510-1490899601099301.jpeg,0.000000,-2.135217,0.690120,0.000618,-0.050258,0.995749,-0.077184,-17.132092,-1.972451,-0.566529,0.068068,0.000000,0.018311
IMG/15395510-1490899601112233.jpeg,0.000000,-2.135218,0.690120,-0.000440,-0.049832,0.994830,-0.088487,-17.197969,-2.393229,-0.577490,0.066323,0.000000,0.018311
IMG/15395510-1490899601127658.jpeg,0.000000,-2.135218,0.690120,-0.000897,-0.049566,0.994326,-0.094121,-17.235319,-2.594464,-0.608041,0.066323,0.000000,0.018311
IMG/15395510-1490899601148402.jpeg,0.000000,-2.135218,0.690120,-0.001502,-0.049558,0.993226,-0.105087,-17.285963,-3.000462,-0.690231,0.057596,0.000000,0.018311
IMG/15395510-1490899601152944.jpeg,0.000000,-2.135218,0.690120,-0.001502,-0.049558,0.993226,-0.105087,-17.285963,-3.000462,-0.690231,0.057596,0.000000,0.018311
IMG/15395510-1490899601167581.jpeg,0.000000,-2.135219,0.690120,-0.001966,-0.049439,0.992117,-0.115136,-17.337343,-3.407797,-0.734253,0.052360,0.000000,0.018311
IMG/15395510-1490899601179431.jpeg,0.000000,-2.135219,0.690120,-0.001955,-0.049182,0.991563,-0.119920,-17.375046,-3.605797,-0.726164,0.052360,0.000000,0.018311
