path,heading,longitude,latitude,quarternion0,quarternion1,quarternion2,quarternion3,vel0,vel1,vel2,steering,throttle,brake
IMG/15395510-1490899300419311.jpeg,0.000000,-2.135209,0.690025,0.007343,-0.031576,0.733672,0.678730,-0.845466,6.754719,0.146213,0.012217,0.000000,0.018311
IMG/15395510-1490899300485449.jpeg,0.000000,-2.135209,0.690025,0.007133,-0.031665,0.733990,0.678384,-0.865254,6.884603,0.137800,0.012217,0.000000,0.018311
IMG/15395510-1490899300552239.jpeg,0.000000,-2.135209,0.690025,0.007836,-0.032088,0.734643,0.677649,-0.904921,7.150674,0.140599,0.012217,0.000000,0.018311
IMG/15395510-1490899300619677.jpeg,0.000000,-2.135209,0.690025,0.008041,-0.032095,0.737140,0.674930,-0.940347,7.278783,0.150637,0.012217,0.000000,0.018311
IMG/15395510-1490899300685161.jpeg,0.000000,-2.135209,0.690026,0.007948,-0.032273,0.737502,0.674527,-0.983522,7.407111,0.146742,0.012217,0.000000,0.018311
IMG/15395510-1490899300752497.jpeg,0.000000,-2.135209,0.690026,0.008057,-0.032559,0.737870,0.674109,-1.011016,7.539525,0.141570,0.012217,0.000000,0.018311
IMG/15395510-1490899300818350.jpeg,0.000000,-2.135209,0.690026,0.008188,-0.032558,0.738541,0.673372,-1.058961,7.799330,0.171868,0.012217,0.000000,0.018311
IMG/15395510-1490899300885199.jpeg,0.000000,-2.135209,0.690026,0.008163,-0.032241,0.740555,0.671172,-1.093780,7.926446,0.181078,0.010472,0.000000,0.018311
IMG/15395510-1490899300952186.jpeg,0.000000,-2.135209,0.690026,0.008194,-0.032024,0.740911,0.670789,-1.131625,8.050155,0.171838,0.006981,0.000000,0.018311
IMG/15395510-1490899301018148.jpeg,0.000000,-2.135209,0.690026,0.007897,-0.031798,0.741432,0.670227,-1.184805,8.273179,0.190751,0.005236,0.000000,0.018311
IMG/15395510-1490899301079563.jpeg,0.000000,-2.135209,0.690026,0.007763,-0.031535,0.741577,0.670082,-1.205775,8.368365,0.194731,0.003491,0.000000,0.018311
IMG/15395510-1490899301124391.jpeg,0.000000,-2.135209,0.690026,0.007107,-0.030767,0.743108,0.668426,-1.258738,8.545022,0.183572,0.001745,0.000000,0.018311
IMG/15395510-1490899301151416.jpeg,0.000000,-2.135209,0.690026,0.006978,-0.030468,0.743123,0.668425,-1.270628,8.626830,0.178738,0.001745,0.000000,0.018311
IMG/15395510-1490899301180816.jpeg,0.000000,-2.135209,0.690026,0.006851,-0.029755,0.743189,0.668385,-1.290866,8.804808,0.188032,0.001745,0.000000,0.018311
IMG/15395510-1490899301198313.jpeg,0.000000,-2.135209,0.690026,0.006831,-0.029379,0.744624,0.666802,-1.315353,8.908210,0.180692,0.003491,0.000000,0.018311
IMG/15395510-1490899301218178.jpeg,0.000000,-2.135209,0.690027,0.006863,-0.029031,0.744737,0.666691,-1.348469,9.016336,0.177504,0.003491,0.000000,0.018311
IMG/15395510-1490899301237396.jpeg,0.000000,-2.135209,0.690027,0.006958,-0.028613,0.745032,0.666378,-1.380947,9.211535,0.180204,0.005236,0.000000,0.018311
IMG/15395510-1490899301250213.jpeg,0.000000,-2.135209,0.690027,0.006958,-0.028613,0.745032,0.666378,-1.380947,9.211535,0.180204,0.005236,0.000000,0.018311
IMG/15395510-1490899301265386.jpeg,0.000000,-2.135209,0.690027,0.006978,-0.028937,0.746275,0.664972,-1.434564,9.415726,0.168484,0.005236,0.000000,0.018311
IMG/15395510-1490899301280232.jpeg,0.000000,-2.135209,0.690027,0.007229,-0.029266,0.746706,0.664470,-1.490300,9.616725,0.181122,0.005236,0.000000,0.018311
IMG/15395510-1490899301294607.jpeg,0.000000,-2.135209,0.690027,0.007369,-0.029449,0.746929,0.664210,-1.508832,9.717948,0.195091,0.005236,0.000000,0.018311
IMG/15395510-1490899301309512.jpeg,0.000000,-2.135209,0.690027,0.007338,-0.029717,0.747126,0.663978,-1.531605,9.816584,0.208750,0.005236,0.000000,0.018311
IMG/15395510-1490899301325678.jpeg,0.000000,-2.135210,0.690027,0.006946,-0.029742,0.748118,0.662862,-1.593822,9.989017,0.210961,0.005236,0.000000,0.018311
IMG/15395510-1490899301347195.jpeg,0.000000,-2.135210,0.690027,0.006523,-0.029356,0.748310,0.662667,-1.605266,10.062238,0.225196,0.005236,0.000000,0.018311
IMG/15395510-1490899301354645.jpeg,0.000000,-2.135210,0.690027,0.006024,-0.029155,0.748505,0.662461,-1.620088,10.139670,0.228719,0.005236,0.000000,0.018311
IMG/15395510-1490899301368917.jpeg,0.000000,-2.135210,0.690028,0.005874,-0.029182,0.749452,0.661389,-1.669938,10.316186,0.207734,0.005236,0.000000,0.018311
IMG/15395510-1490899301383125.jpeg,0.000000,-2.135210,0.690028,0.006162,-0.029253,0.749609,0.661206,-1.695601,10.408906,0.203412,0.005236,0.000000,0.018311
IMG/15395510-1490899301398228.jpeg,0.000000,-2.135210,0.690028,0.006423,-0.029693,0.749792,0.660976,-1.710066,10.487572,0.198077,0.005236,0.000000,0.018311
IMG/15395510-1490899301413378.jpeg,0.000000,-2.135210,0.690028,0.006745,-0.029905,0.749945,0.660790,-1.734883,10.566723,0.200540,0.005236,0.000000,0.018311
IMG/15395510-1490899301428505.jpeg,0.000000,-2.135210,0.690028,0.006313,-0.029121,0.750618,0.660064,-1.770761,10.733962,0.257617,0.003491,0.000000,0.018311
IMG/15395510-1490899301442437.jpeg,0.000000,-2.135210,0.690028,0.005921,-0.028905,0.750770,0.659905,-1.799199,10.827552,0.243810,0.001745,0.000000,0.018311
IMG/15395510-1490899301457377.jpeg,0.000000,-2.135210,0.690028,0.005330,-0.029452,0.750909,0.659727,-1.838296,10.999600,0.199328,0.000000,0.000000,0.018311
IMG/15395510-1490899301472465.jpeg,0.000000,-2.135210,0.690028,0.005659,-0.030227,0.750933,0.659662,-1.853863,11.085448,0.190710,0.000000,0.000000,0.018311
IMG/15395510-1490899301487209.jpeg,0.000000,-2.135210,0.690028,0.006059,-0.031124,0.751234,0.659274,-1.878577,11.179614,0.189951,0.000000,0.000000,0.018311
IMG/15395510-1490899301502091.jpeg,0.000000,-2.135210,0.690029,0.006444,-0.031895,0.751161,0.659316,-1.896832,11.268416,0.211102,0.000000,0.000000,0.018311
IMG/15395510-1490899301516424.jpeg,0.000000,-2.135210,0.690029,0.006274,-0.032516,0.750957,0.659520,-1.916250,11.428473,0.286649,0.000000,0.000000,0.018311
IMG/15395510-1490899301532868.jpeg,0.000000,-2.135210,0.690029,0.005998,-0.032428,0.750873,0.659623,-1.924319,11.508354,0.313237,-0.001745,0.000000,0.018311
IMG/15395510-1490899301546542.jpeg,0.000000,-2.135210,0.690029,0.005330,-0.031809,0.751112,0.659387,-1.957942,11.695544,0.269434,-0.001745,0.000000,0.018311
IMG/15395510-1490899301561342.jpeg,0.000000,-2.135210,0.690029,0.004977,-0.031670,0.750946,0.659585,-1.964648,11.782022,0.257207,-0.003491,0.000000,0.018311
IMG/15395510-1490899301576511.jpeg,0.000000,-2.135210,0.690029,0.004836,-0.031677,0.750709,0.659856,-1.973794,11.865062,0.251188,-0.005236,0.000000,0.018311
IMG/15395510-1490899301590459.jpeg,0.000000,-2.135210,0.690029,0.004506,-0.031313,0.750544,0.660062,-1.984760,12.043231,0.238200,-0.005236,0.000000,0.018311
IMG/15395510-1490899301605554.jpeg,0.000000,-2.135210,0.690029,0.004765,-0.031359,0.750179,0.660474,-1.995086,12.141319,0.215093,-0.005236,0.000000,0.018311
IMG/15395510-1490899301618302.jpeg,0.000000,-2.135210,0.690030,0.005206,-0.031461,0.749803,0.660892,-1.992815,12.228726,0.223191,-0.005236,0.000000,0.018311
IMG/15395510-1490899301631097.jpeg,0.000000,-2.135210,0.690030,0.006095,-0.031375,0.749049,0.661744,-1.983081,12.397857,0.244779,-0.005236,0.000000,0.018311
IMG/15395510-1490899301645325.jpeg,0.000000,-2.135210,0.690030,0.006114,-0.031178,0.749087,0.661709,-1.987853,12.487198,0.263843,-0.005236,0.000000,0.018311
IMG/15395510-1490899301658422.jpeg,0.000000,-2.135210,0.690030,0.005860,-0.030615,0.748727,0.662145,-1.995836,12.575851,0.279049,-0.006981,0.000000,0.018311
IMG/15395510-1490899301671217.jpeg,0.000000,-2.135210,0.690030,0.005708,-0.030151,0.748364,0.662578,-1.992602,12.659899,0.283731,-0.005236,0.000000,0.018311
IMG/15395510-1490899301685249.jpeg,0.000000,-2.135210,0.690030,0.005551,-0.029976,0.747995,0.663003,-1.989988,12.740344,0.286405,-0.005236,0.000000,0.018311
IMG/15395510-1490899301698524.jpeg,0.000000,-2.135210,0.690030,0.005066,-0.030098,0.747185,0.663915,-1.996873,12.973378,0.254661,-0.006981,0.000000,0.018311
IMG/15395510-1490899301711100.jpeg,0.000000,-2.135210,0.690031,0.004685,-0.030042,0.746837,0.664311,-1.992214,13.031295,0.270544,-0.006981,0.000000,0.018311
IMG/15395510-1490899301725151.jpeg,0.000000,-2.135210,0.690031,0.004304,-0.030621,0.746106,0.665109,-1.982599,13.131271,0.278535,-0.006981,0.000000,0.018311
IMG/15395510-1490899301740535.jpeg,0.000000,-2.135210,0.690031,0.004118,-0.030986,0.746065,0.665139,-1.985323,13.186777,0.280373,-0.006981,0.000000,0.018311
IMG/15395510-1490899301751286.jpeg,0.000000,-2.135210,0.690031,0.004480,-0.031524,0.745668,0.665557,-1.986813,13.245852,0.266743,-0.005236,0.000000,0.018311
IMG/15395510-1490899301773705.jpeg,0.000000,-2.135210,0.690031,0.005430,-0.033112,0.744912,0.666318,-1.971587,13.357303,0.313157,-0.005236,0.000000,0.018311
IMG/15395510-1490899301778932.jpeg,0.000000,-2.135210,0.690031,0.005430,-0.033112,0.744912,0.666318,-1.971587,13.357303,0.313157,-0.005236,0.000000,0.018311
IMG/15395510-1490899301791362.jpeg,0.000000,-2.135210,0.690031,0.005330,-0.033308,0.744591,0.666669,-1.965964,13.404251,0.360253,-0.003491,0.000000,0.018311
IMG/15395510-1490899301805319.jpeg,0.000000,-2.135210,0.690032,0.004158,-0.032014,0.744388,0.666967,-1.963030,13.520658,0.355970,-0.001745,0.000000,0.018311
IMG/15395510-1490899301818479.jpeg,0.000000,-2.135210,0.690032,0.003587,-0.030954,0.744227,0.667199,-1.959914,13.574007,0.340544,0.000000,0.000000,0.018311
IMG/15395510-1490899301834740.jpeg,0.000000,-2.135210,0.690032,0.002769,-0.029245,0.744128,0.667391,-1.955293,13.680701,0.264094,0.000000,0.000000,0.018311
IMG/15395510-1490899301845159.jpeg,0.000000,-2.135210,0.690032,0.002769,-0.029245,0.744128,0.667391,-1.955293,13.680701,0.264094,0.000000,0.000000,0.018311
IMG/15395510-1490899301858208.jpeg,0.000000,-2.135210,0.690032,0.003210,-0.028622,0.744205,0.667330,-1.965858,13.804354,0.197075,0.000000,0.000000,0.018311
IMG/15395510-1490899301871346.jpeg,0.000000,-2.135211,0.690032,0.004672,-0.028731,0.744091,0.667444,-1.978466,13.893535,0.200963,0.000000,0.000000,0.018311
IMG/15395510-1490899301885074.jpeg,0.000000,-2.135211,0.690032,0.004910,-0.028677,0.744004,0.667541,-1.983085,13.934628,0.235456,0.000000,0.000000,0.018311
IMG/15395510-1490899301898640.jpeg,0.000000,-2.135211,0.690032,0.004764,-0.028384,0.743914,0.667656,-1.988665,13.989243,0.264320,-0.001745,0.000000,0.018311
IMG/15395510-1490899301911091.jpeg,0.000000,-2.135211,0.690033,0.004154,-0.027889,0.743716,0.667901,-1.989516,14.092920,0.277155,-0.001745,0.000000,0.018311
IMG/15395510-1490899301925321.jpeg,0.000000,-2.135211,0.690033,0.003797,-0.027926,0.743619,0.668010,-1.996376,14.138651,0.272047,-0.001745,0.000000,0.018311
IMG/15395510-1490899301938681.jpeg,0.000000,-2.135211,0.690033,0.003572,-0.028155,0.743506,0.668127,-2.001378,14.186600,0.256903,-0.001745,0.000000,0.018311
IMG/15395510-1490899301952507.jpeg,0.000000,-2.135211,0.690033,0.003158,-0.028873,0.743213,0.668424,-2.010872,14.305869,0.217451,-0.003491,0.000000,0.018311
IMG/15395510-1490899301965662.jpeg,0.000000,-2.135211,0.690033,0.003171,-0.029480,0.742959,0.668680,-2.012032,14.354846,0.216969,-0.003491,0.000000,0.018311
IMG/15395510-1490899301979812.jpeg,0.000000,-2.135211,0.690033,0.003205,-0.029924,0.742707,0.668940,-2.011261,14.402341,0.230376,-0.003491,0.000000,0.018311
IMG/15395510-1490899301991411.jpeg,0.000000,-2.135211,0.690034,0.003348,-0.030110,0.742449,0.669217,-2.007317,14.452301,0.245657,-0.003491,0.000000,0.018311
IMG/15395510-1490899302009248.jpeg,0.000000,-2.135211,0.690034,0.002978,-0.030018,0.741950,0.669777,-1.999299,14.565907,0.255856,-0.003491,0.000000,0.018311
IMG/15395510-1490899302018644.jpeg,0.000000,-2.135211,0.690034,0.003018,-0.029934,0.741625,0.670140,-1.993102,14.614646,0.262925,-0.005236,0.000000,0.018311
IMG/15395510-1490899302031166.jpeg,0.000000,-2.135211,0.690034,0.002911,-0.029886,0.741318,0.670482,-1.982269,14.662581,0.269681,-0.003491,0.000000,0.018311
IMG/15395510-1490899302044275.jpeg,0.000000,-2.135211,0.690034,0.003051,-0.029670,0.740435,0.671466,-1.959655,14.812095,0.258696,-0.003491,0.000000,0.018311
IMG/15395510-1490899302058629.jpeg,0.000000,-2.135211,0.690034,0.003051,-0.029670,0.740435,0.671466,-1.959655,14.812095,0.258696,-0.003491,0.000000,0.018311
IMG/15395510-1490899302071604.jpeg,0.000000,-2.135211,0.690034,0.003153,-0.029846,0.740137,0.671786,-1.953190,14.854129,0.260705,-0.003491,0.000000,0.018311
IMG/15395510-1490899302084205.jpeg,0.000000,-2.135211,0.690035,0.003283,-0.029809,0.739810,0.672147,-1.945768,14.892589,0.271959,-0.003491,0.000000,0.018311
IMG/15395510-1490899302098442.jpeg,0.000000,-2.135211,0.690035,0.002883,-0.029340,0.739289,0.672743,-1.928752,14.963547,0.291337,-0.001745,0.000000,0.018311
IMG/15395510-1490899302111569.jpeg,0.000000,-2.135211,0.690035,0.002724,-0.029229,0.739011,0.673054,-1.920082,15.001617,0.270428,-0.001745,0.000000,0.018311
IMG/15395510-1490899302124392.jpeg,0.000000,-2.135211,0.690035,0.002458,-0.029013,0.738570,0.673547,-1.904175,15.052268,0.276025,-0.001745,0.000000,0.018311
IMG/15395510-1490899302138733.jpeg,0.000000,-2.135211,0.690035,0.002222,-0.028907,0.738435,0.673701,-1.896408,15.076424,0.283384,0.000000,0.000000,0.018311
IMG/15395510-1490899302154159.jpeg,0.000000,-2.135211,0.690036,0.002264,-0.028480,0.738343,0.673820,-1.891906,15.142497,0.258126,0.000000,0.000000,0.018311
IMG/15395510-1490899302164149.jpeg,0.000000,-2.135211,0.690036,0.002105,-0.028299,0.738303,0.673872,-1.889692,15.158933,0.266165,0.000000,0.000000,0.018311
IMG/15395510-1490899302178481.jpeg,0.000000,-2.135211,0.690036,0.002003,-0.028266,0.738250,0.673932,-1.893550,15.171038,0.273598,0.000000,0.000000,0.018311
IMG/15395510-1490899302191228.jpeg,0.000000,-2.135211,0.690036,0.001573,-0.028294,0.738300,0.673877,-1.894904,15.221053,0.266833,0.000000,0.000000,0.018311
IMG/15395510-1490899302204568.jpeg,0.000000,-2.135211,0.690036,0.001587,-0.028548,0.738305,0.673861,-1.898071,15.260315,0.253282,0.000000,0.000000,0.018311
IMG/15395510-1490899302224842.jpeg,0.000000,-2.135211,0.690036,0.002128,-0.029324,0.738227,0.673912,-1.904009,15.306485,0.263848,0.000000,0.000000,0.018311
IMG/15395510-1490899302232677.jpeg,0.000000,-2.135211,0.690037,0.002302,-0.029639,0.738192,0.673935,-1.908572,15.329719,0.286817,0.000000,0.000000,0.018311
IMG/15395510-1490899302244269.jpeg,0.000000,-2.135211,0.690037,0.002336,-0.029693,0.738200,0.673925,-1.907883,15.357615,0.293908,0.000000,0.000000,0.018311
IMG/15395510-1490899302258527.jpeg,0.000000,-2.135211,0.690037,0.001935,-0.029490,0.738189,0.673947,-1.906306,15.389931,0.298649,0.000000,0.000000,0.018311
IMG/15395510-1490899302271685.jpeg,0.000000,-2.135211,0.690037,0.001580,-0.029193,0.738169,0.673982,-1.908593,15.412265,0.310607,0.000000,0.000000,0.018311
IMG/15395510-1490899302286811.jpeg,0.000000,-2.135211,0.690037,0.001182,-0.028730,0.738122,0.674055,-1.910987,15.462779,0.302435,0.000000,0.000000,0.018311
IMG/15395510-1490899302298243.jpeg,0.000000,-2.135211,0.690037,0.001147,-0.028814,0.738173,0.673995,-1.909677,15.496970,0.280779,0.000000,0.000000,0.018311
IMG/15395510-1490899302311398.jpeg,0.000000,-2.135211,0.690037,0.001262,-0.029046,0.738161,0.673998,-1.910823,15.534513,0.259607,0.000000,0.000000,0.018311
IMG/15395510-1490899302325057.jpeg,0.000000,-2.135211,0.690038,0.000895,-0.029193,0.738134,0.674022,-1.920074,15.606234,0.283321,0.000000,0.000000,0.018311
IMG/15395510-1490899302338679.jpeg,0.000000,-2.135212,0.690038,0.000769,-0.029242,0.738117,0.674038,-1.925637,15.642943,0.287061,0.000000,0.000000,0.018311
IMG/15395510-1490899302351903.jpeg,0.000000,-2.135212,0.690038,0.000762,-0.029249,0.738135,0.674019,-1.924088,15.680892,0.277065,0.000000,0.000000,0.018311
IMG/15395510-1490899302364160.jpeg,0.000000,-2.135212,0.690038,0.000845,-0.029295,0.738059,0.674100,-1.927044,15.755132,0.276207,0.000000,0.000000,0.018311
IMG/15395510-1490899302377280.jpeg,0.000000,-2.135212,0.690038,0.001174,-0.029351,0.738036,0.674122,-1.929912,15.787490,0.287967,0.000000,0.000000,0.018311
IMG/15395510-1490899302391573.jpeg,0.000000,-2.135212,0.690038,0.001490,-0.029215,0.738021,0.674143,-1.931114,15.822125,0.308984,0.000000,0.000000,0.018311
IMG/15395510-1490899302404639.jpeg,0.000000,-2.135212,0.690039,0.001802,-0.028963,0.738022,0.674152,-1.929528,15.891894,0.303927,0.000000,0.000000,0.018311
IMG/15395510-1490899302418289.jpeg,0.000000,-2.135212,0.690039,0.001766,-0.028678,0.738030,0.674156,-1.931025,15.921661,0.320772,0.000000,0.000000,0.018311
IMG/15395510-1490899302431197.jpeg,0.000000,-2.135212,0.690039,0.001716,-0.028390,0.738049,0.674147,-1.935366,15.955241,0.336990,0.000000,0.000000,0.018311
IMG/15395510-1490899302444247.jpeg,0.000000,-2.135212,0.690039,0.001831,-0.027774,0.738136,0.674077,-1.939690,16.024340,0.328034,0.000000,0.000000,0.018311
IMG/15395510-1490899302457523.jpeg,0.000000,-2.135212,0.690039,0.001633,-0.027619,0.738189,0.674027,-1.939391,16.061764,0.308522,0.000000,0.000000,0.018311
IMG/15395510-1490899302471694.jpeg,0.000000,-2.135212,0.690039,0.001714,-0.027605,0.738257,0.673953,-1.945854,16.094374,0.312693,0.000000,0.000000,0.018311
IMG/15395510-1490899302484436.jpeg,0.000000,-2.135212,0.690040,0.001939,-0.027906,0.738388,0.673796,-1.961390,16.154198,0.336900,0.000000,0.000000,0.018311
IMG/15395510-1490899302497258.jpeg,0.000000,-2.135212,0.690040,0.002147,-0.027956,0.738466,0.673708,-1.965252,16.185581,0.338948,0.000000,0.000000,0.018311
IMG/15395510-1490899302511104.jpeg,0.000000,-2.135212,0.690040,0.002644,-0.028280,0.738545,0.673605,-1.972020,16.236010,0.359426,0.000000,0.000000,0.018311
IMG/15395510-1490899302524659.jpeg,0.000000,-2.135212,0.690040,0.002644,-0.028280,0.738545,0.673605,-1.972020,16.236010,0.359426,0.000000,0.000000,0.018311
IMG/15395510-1490899302537122.jpeg,0.000000,-2.135212,0.690040,0.002977,-0.028931,0.738640,0.673473,-1.982500,16.278728,0.424554,0.000000,0.000000,0.018311
IMG/15395510-1490899302551157.jpeg,0.000000,-2.135212,0.690040,0.003122,-0.029162,0.738723,0.673371,-1.981469,16.302553,0.412371,0.000000,0.000000,0.018311
IMG/15395510-1490899302564565.jpeg,0.000000,-2.135212,0.690041,0.002222,-0.029101,0.738773,0.673322,-1.991397,16.349731,0.420299,0.000000,0.000000,0.018311
IMG/15395510-1490899302585186.jpeg,0.000000,-2.135212,0.690041,0.001794,-0.028966,0.738886,0.673205,-2.001897,16.396528,0.413144,0.000000,0.000000,0.018311
IMG/15395510-1490899302592290.jpeg,0.000000,-2.135212,0.690041,0.002078,-0.029139,0.738969,0.673106,-1.999843,16.419329,0.372345,0.000000,0.000000,0.018311
IMG/15395510-1490899302604311.jpeg,0.000000,-2.135212,0.690041,0.002259,-0.029206,0.738994,0.673075,-1.999683,16.438770,0.335330,0.001745,0.000000,0.018311
IMG/15395510-1490899302619286.jpeg,0.000000,-2.135212,0.690041,0.002838,-0.029120,0.739051,0.673013,-2.000345,16.455877,0.335815,0.000000,0.000000,0.018311
IMG/15395510-1490899302631285.jpeg,0.000000,-2.135212,0.690041,0.003011,-0.028719,0.739117,0.672958,-2.000761,16.472748,0.351278,0.000000,0.000000,0.018311
IMG/15395510-1490899302644405.jpeg,0.000000,-2.135212,0.690042,0.002976,-0.027936,0.739322,0.672766,-2.001820,16.502525,0.332431,0.000000,0.000000,0.018311
IMG/15395510-1490899302657121.jpeg,0.000000,-2.135212,0.690042,0.002322,-0.026862,0.739448,0.672673,-2.006881,16.509430,0.292280,0.000000,0.000000,0.018311
IMG/15395510-1490899302671786.jpeg,0.000000,-2.135212,0.690042,0.002322,-0.026862,0.739448,0.672673,-2.006881,16.509430,0.292280,0.000000,0.000000,0.018311
IMG/15395510-1490899302684751.jpeg,0.000000,-2.135212,0.690042,0.001775,-0.026129,0.739499,0.672648,-2.014393,16.508047,0.248871,0.001745,0.000000,0.018311
IMG/15395510-1490899302697218.jpeg,0.000000,-2.135212,0.690042,0.001724,-0.025817,0.739641,0.672504,-2.012780,16.512861,0.223568,0.000000,0.000000,0.018311
IMG/15395510-1490899302711494.jpeg,0.000000,-2.135212,0.690042,0.001861,-0.025740,0.739659,0.672487,-2.010005,16.520380,0.199209,0.000000,0.000000,0.018311
IMG/15395510-1490899302724528.jpeg,0.000000,-2.135212,0.690043,0.002797,-0.025949,0.739724,0.672405,-2.010381,16.518658,0.188852,0.000000,0.000000,0.018311
IMG/15395510-1490899302737393.jpeg,0.000000,-2.135212,0.690043,0.003030,-0.025908,0.739752,0.672374,-2.013517,16.520405,0.196807,0.001745,0.000000,0.018311
IMG/15395510-1490899302751295.jpeg,0.000000,-2.135212,0.690043,0.002927,-0.025491,0.739911,0.672215,-2.011974,16.527786,0.208921,0.001745,0.000000,0.018311
IMG/15395510-1490899302764452.jpeg,0.000000,-2.135212,0.690043,0.002672,-0.024778,0.740071,0.672067,-2.013508,16.565857,0.182301,0.001745,0.000000,0.018311
IMG/15395510-1490899302777442.jpeg,0.000000,-2.135212,0.690043,0.002757,-0.024956,0.740165,0.671956,-2.019623,16.585379,0.156566,0.001745,0.000000,0.018311
IMG/15395510-1490899302791361.jpeg,0.000000,-2.135212,0.690044,0.003175,-0.025414,0.740532,0.671533,-2.032467,16.624306,0.139359,0.001745,0.000000,0.018311
IMG/15395510-1490899302813146.jpeg,0.000000,-2.135212,0.690044,0.003386,-0.026054,0.740778,0.671236,-2.050588,16.662371,0.157226,0.001745,0.000000,0.018311
IMG/15395510-1490899302817498.jpeg,0.000000,-2.135212,0.690044,0.003386,-0.026054,0.740778,0.671236,-2.050588,16.662371,0.157226,0.001745,0.000000,0.018311
IMG/15395510-1490899302830411.jpeg,0.000000,-2.135212,0.690044,0.002874,-0.026328,0.741030,0.670949,-2.070296,16.699163,0.185379,0.001745,0.000000,0.018311
IMG/15395510-1490899302846259.jpeg,0.000000,-2.135212,0.690044,0.002529,-0.026317,0.741261,0.670696,-2.075035,16.715040,0.182510,0.001745,0.000000,0.018311
IMG/15395510-1490899302857253.jpeg,0.000000,-2.135212,0.690044,0.002304,-0.026413,0.741401,0.670539,-2.080721,16.730774,0.171483,0.001745,0.000000,0.018311
