path,heading,longitude,latitude,quarternion0,quarternion1,quarternion2,quarternion3,vel0,vel1,vel2,steering,throttle,brake
IMG/15395510-1489359354644195.jpeg,0.000000,-2.135204,0.690045,0.006221,-0.005950,0.031647,0.999462,0.037264,0.043718,0.009586,-3.401647,-200531542013902848.000000,0.000000
IMG/15395510-1489359354684199.jpeg,0.000000,-2.135204,0.690045,0.006199,-0.005901,0.032039,0.999450,0.037489,0.043894,0.008639,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359354724178.jpeg,0.000000,-2.135204,0.690045,0.006295,-0.005959,0.032523,0.999433,0.037184,0.042600,0.006229,-3.401647,-200531542013902848.000000,0.000000
IMG/15395510-1489359354764197.jpeg,0.000000,-2.135204,0.690045,0.006232,-0.005913,0.033042,0.999417,0.036093,0.043297,0.004625,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359354804179.jpeg,0.000000,-2.135204,0.690045,0.006207,-0.006009,0.033992,0.999385,0.034867,0.040159,0.003208,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359354843172.jpeg,0.000000,-2.135204,0.690045,0.006319,-0.005988,0.035013,0.999349,0.036168,0.042831,0.004915,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359354883166.jpeg,0.000000,-2.135204,0.690045,0.006391,-0.005951,0.035406,0.999335,0.033037,0.039014,0.006471,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359354923282.jpeg,0.000000,-2.135204,0.690045,0.006395,-0.005876,0.036141,0.999309,0.033099,0.037538,0.015427,-3.401647,-200531542013902848.000000,0.000000
IMG/15395510-1489359354963165.jpeg,0.000000,-2.135204,0.690045,0.006386,-0.005862,0.036410,0.999299,0.031433,0.037491,0.019474,-3.401647,-200531542013902848.000000,0.000000
IMG/15395510-1489359355003197.jpeg,0.000000,-2.135204,0.690045,0.006505,-0.005904,0.037206,0.999269,0.029381,0.031449,0.017740,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359355043201.jpeg,0.000000,-2.135204,0.690045,0.006599,-0.005901,0.037694,0.999250,0.030345,0.032293,0.021338,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359355083247.jpeg,0.000000,-2.135204,0.690045,0.006645,-0.005903,0.037946,0.999240,0.028866,0.031526,0.026017,-3.401647,-200531542013902848.000000,0.000000
IMG/15395510-1489359355123206.jpeg,0.000000,-2.135204,0.690045,0.006629,-0.005886,0.038227,0.999230,0.025776,0.029073,0.023727,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359355163175.jpeg,0.000000,-2.135204,0.690045,0.006652,-0.005915,0.039131,0.999194,0.024547,0.026450,0.019534,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359355203185.jpeg,0.000000,-2.135204,0.690045,0.006720,-0.005957,0.039494,0.999179,0.021798,0.022431,0.016235,-3.401647,-200531542013902848.000000,0.000000
IMG/15395510-1489359355243183.jpeg,0.000000,-2.135204,0.690045,0.006691,-0.005959,0.039870,0.999165,0.021690,0.023342,0.017630,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359355283182.jpeg,0.000000,-2.135204,0.690045,0.006724,-0.005924,0.040278,0.999148,0.022906,0.022026,0.017286,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359355323180.jpeg,0.000000,-2.135204,0.690045,0.006736,-0.005951,0.040603,0.999135,0.017816,0.019457,0.013379,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359355363188.jpeg,0.000000,-2.135204,0.690045,0.006858,-0.005898,0.040944,0.999121,0.018389,0.018341,0.011872,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359355403173.jpeg,0.000000,-2.135204,0.690045,0.006770,-0.005922,0.041380,0.999103,0.016082,0.016859,0.010823,-3.401647,-200531542013902848.000000,0.000000
IMG/15395510-1489359355443165.jpeg,0.000000,-2.135204,0.690045,0.006833,-0.005874,0.041847,0.999083,0.016114,0.017691,0.012972,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359355483195.jpeg,0.000000,-2.135204,0.690045,0.006678,-0.005865,0.042241,0.999068,0.015933,0.016241,0.017266,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359355523184.jpeg,0.000000,-2.135204,0.690045,0.006717,-0.005862,0.042666,0.999049,0.018195,0.014091,0.024972,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359355563164.jpeg,0.000000,-2.135204,0.690045,0.006684,-0.005804,0.042842,0.999043,0.017661,0.012213,0.029886,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359355603701.jpeg,0.000000,-2.135204,0.690045,0.006668,-0.005708,0.043060,0.999034,0.017839,0.014574,0.030573,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359355643198.jpeg,0.000000,-2.135204,0.690045,0.006637,-0.005639,0.043393,0.999020,0.019311,0.013456,0.029859,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359355683177.jpeg,0.000000,-2.135204,0.690045,0.006682,-0.005603,0.043759,0.999004,0.019794,0.012869,0.027880,-3.401647,-200531542013902848.000000,0.000000
IMG/15395510-1489359355723183.jpeg,0.000000,-2.135204,0.690045,0.006761,-0.005529,0.043980,0.998994,0.019808,0.010783,0.029791,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359355763176.jpeg,0.000000,-2.135204,0.690045,0.006884,-0.005428,0.043999,0.998993,0.019719,0.009783,0.025822,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359355803166.jpeg,0.000000,-2.135204,0.690045,0.006828,-0.005420,0.044110,0.998989,0.019688,0.010863,0.016695,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359355843185.jpeg,0.000000,-2.135204,0.690045,0.006834,-0.005421,0.044344,0.998978,0.022776,0.011293,0.016400,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359355883187.jpeg,0.000000,-2.135204,0.690045,0.006844,-0.005445,0.044805,0.998957,0.023552,0.011059,0.017999,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359355923188.jpeg,0.000000,-2.135204,0.690045,0.006795,-0.005424,0.044873,0.998955,0.023089,0.011748,0.015781,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359355963165.jpeg,0.000000,-2.135204,0.690045,0.006750,-0.005378,0.045177,0.998942,0.024372,0.010333,0.016095,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359356003168.jpeg,0.000000,-2.135204,0.690045,0.006701,-0.005435,0.045337,0.998935,0.023652,0.010954,0.012812,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359356043166.jpeg,0.000000,-2.135204,0.690045,0.006719,-0.005394,0.045596,0.998923,0.026141,0.010780,0.015741,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359356083175.jpeg,0.000000,-2.135204,0.690045,0.006703,-0.005366,0.046005,0.998904,0.027593,0.012457,0.021362,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359356123167.jpeg,0.000000,-2.135204,0.690045,0.006738,-0.005304,0.046309,0.998890,0.027238,0.010889,0.026163,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359356163184.jpeg,0.000000,-2.135204,0.690045,0.006788,-0.005368,0.046537,0.998879,0.028407,0.010493,0.032054,-3.401647,-200531542013902848.000000,0.000000
IMG/15395510-1489359356203168.jpeg,0.000000,-2.135204,0.690045,0.006796,-0.005350,0.046759,0.998869,0.029747,0.010819,0.036126,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359356243173.jpeg,0.000000,-2.135204,0.690045,0.006825,-0.005412,0.046919,0.998861,0.032774,0.012091,0.037130,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359356283160.jpeg,0.000000,-2.135204,0.690045,0.006805,-0.005361,0.047248,0.998846,0.033658,0.012244,0.040237,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359356323164.jpeg,0.000000,-2.135204,0.690045,0.006852,-0.005417,0.047394,0.998838,0.032764,0.012930,0.038148,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359356363199.jpeg,0.000000,-2.135204,0.690045,0.006827,-0.005412,0.047349,0.998841,0.031131,0.013135,0.028017,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359356403163.jpeg,0.000000,-2.135204,0.690045,0.006810,-0.005392,0.047414,0.998838,0.031081,0.014107,0.025581,-3.401647,-200531542013902848.000000,0.000000
IMG/15395510-1489359356443425.jpeg,0.000000,-2.135204,0.690045,0.006861,-0.005346,0.047455,0.998836,0.033722,0.014547,0.029118,-3.401647,-200531542013902848.000000,0.000000
IMG/15395510-1489359356483183.jpeg,0.000000,-2.135204,0.690045,0.006838,-0.005319,0.047827,0.998818,0.032438,0.014720,0.024357,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359356523171.jpeg,0.000000,-2.135204,0.690045,0.006865,-0.005317,0.047821,0.998818,0.032910,0.015700,0.024131,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359356563183.jpeg,0.000000,-2.135204,0.690045,0.006873,-0.005249,0.048009,0.998809,0.034207,0.016332,0.022464,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359356603189.jpeg,0.000000,-2.135204,0.690045,0.006925,-0.005211,0.048183,0.998801,0.035438,0.018410,0.018343,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359356643185.jpeg,0.000000,-2.135204,0.690045,0.006896,-0.005192,0.048293,0.998796,0.038621,0.018618,0.018959,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359356683182.jpeg,0.000000,-2.135204,0.690045,0.006888,-0.005123,0.048724,0.998775,0.040472,0.019925,0.013574,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359356723202.jpeg,0.000000,-2.135204,0.690045,0.006830,-0.005103,0.048875,0.998769,0.041697,0.021206,0.009387,-3.401647,-200531542013902848.000000,0.000000
IMG/15395510-1489359356763296.jpeg,0.000000,-2.135204,0.690045,0.006771,-0.005131,0.049008,0.998762,0.042485,0.023114,0.012683,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359356803182.jpeg,0.000000,-2.135204,0.690045,0.006739,-0.005110,0.048927,0.998767,0.041134,0.022815,0.012952,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359356843166.jpeg,0.000000,-2.135204,0.690045,0.006758,-0.005087,0.049180,0.998754,0.045001,0.024445,0.017116,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359356883177.jpeg,0.000000,-2.135204,0.690045,0.006719,-0.005003,0.049603,0.998734,0.046342,0.025328,0.021621,-3.401647,-200531542013902848.000000,0.000000
IMG/15395510-1489359356923188.jpeg,0.000000,-2.135204,0.690045,0.006770,-0.005059,0.049611,0.998733,0.046555,0.024963,0.023252,-3.403392,-200531542013902848.000000,0.000000
IMG/15395510-1489359356963166.jpeg,0.000000,-2.135204,0.690045,0.006766,-0.005073,0.049506,0.998738,0.044529,0.026795,0.022418,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359357003199.jpeg,0.000000,-2.135204,0.690045,0.006727,-0.005145,0.049370,0.998745,0.043385,0.026644,0.019237,-3.401647,-200531542013902848.000000,0.000000
IMG/15395510-1489359357043249.jpeg,0.000000,-2.135204,0.690045,0.006774,-0.005022,0.049393,0.998744,0.046113,0.028241,0.021044,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359357082181.jpeg,0.000000,-2.135204,0.690045,0.006745,-0.004973,0.049737,0.998727,0.046127,0.028314,0.019786,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359357122196.jpeg,0.000000,-2.135204,0.690045,0.006689,-0.004946,0.049743,0.998727,0.046202,0.027847,0.018797,-3.401647,-200531542013902848.000000,0.000000
IMG/15395510-1489359357162230.jpeg,0.000000,-2.135204,0.690045,0.006640,-0.004983,0.049864,0.998722,0.046364,0.029703,0.014980,-3.401647,-200531542013902848.000000,0.000000
IMG/15395510-1489359357203177.jpeg,0.000000,-2.135204,0.690045,0.006603,-0.004960,0.050031,0.998713,0.047038,0.031123,0.011313,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359357242344.jpeg,0.000000,-2.135204,0.690045,0.006651,-0.004968,0.050143,0.998708,0.052296,0.032157,0.012842,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359357282201.jpeg,0.000000,-2.135204,0.690045,0.006651,-0.004916,0.050495,0.998690,0.053173,0.033185,0.013373,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359357322211.jpeg,0.000000,-2.135204,0.690045,0.006688,-0.004929,0.050587,0.998685,0.052257,0.035761,0.012565,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359357362173.jpeg,0.000000,-2.135204,0.690045,0.006676,-0.004941,0.050738,0.998678,0.055623,0.035760,0.013865,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359357402164.jpeg,0.000000,-2.135204,0.690045,0.006668,-0.004913,0.050872,0.998671,0.056075,0.036981,0.011188,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359357442191.jpeg,0.000000,-2.135204,0.690045,0.006729,-0.004857,0.051020,0.998663,0.061198,0.036559,0.008890,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359357482170.jpeg,0.000000,-2.135204,0.690045,0.006727,-0.004815,0.051413,0.998643,0.061318,0.038145,0.004103,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359357522193.jpeg,0.000000,-2.135204,0.690045,0.006631,-0.004852,0.051566,0.998636,0.064910,0.039500,0.000090,-3.401647,-200531542013902848.000000,0.000000
IMG/15395510-1489359357562206.jpeg,0.000000,-2.135204,0.690045,0.006734,-0.004810,0.051723,0.998627,0.065650,0.039185,-0.003415,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359357602178.jpeg,0.000000,-2.135204,0.690045,0.006686,-0.004835,0.051847,0.998621,0.066550,0.040452,0.002120,-3.401647,-200531542013902848.000000,0.000000
IMG/15395510-1489359357643016.jpeg,0.000000,-2.135204,0.690045,0.006713,-0.004728,0.051777,0.998625,0.075262,0.039866,0.002097,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359357682182.jpeg,0.000000,-2.135204,0.690045,0.006733,-0.004734,0.052173,0.998604,0.066148,0.034264,0.007437,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359357723204.jpeg,0.000000,-2.135204,0.690045,0.006844,-0.004764,0.052174,0.998603,0.068578,0.036142,0.018111,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359357768171.jpeg,0.000000,-2.135204,0.690045,0.006884,-0.004835,0.052249,0.998599,0.068776,0.034775,0.021181,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359357808851.jpeg,0.000000,-2.135204,0.690045,0.006853,-0.004838,0.052266,0.998598,0.068389,0.036565,0.022439,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359357848178.jpeg,0.000000,-2.135204,0.690045,0.006935,-0.004924,0.052309,0.998595,0.071685,0.036676,0.025870,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359357888175.jpeg,0.000000,-2.135204,0.690045,0.006872,-0.004866,0.052668,0.998577,0.071723,0.034528,0.025784,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359357928196.jpeg,0.000000,-2.135204,0.690045,0.006923,-0.004860,0.052789,0.998570,0.071052,0.035544,0.027679,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359357968203.jpeg,0.000000,-2.135204,0.690045,0.006961,-0.004852,0.052745,0.998572,0.069084,0.030650,0.023812,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359358008170.jpeg,0.000000,-2.135204,0.690045,0.006991,-0.004923,0.052749,0.998571,0.063030,0.029084,0.017593,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359358048180.jpeg,0.000000,-2.135204,0.690045,0.006803,-0.004856,0.052705,0.998575,0.073020,0.034771,0.026540,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359358088170.jpeg,0.000000,-2.135204,0.690045,0.006754,-0.004799,0.053136,0.998553,0.070417,0.030276,0.015804,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359358128178.jpeg,0.000000,-2.135204,0.690045,0.006779,-0.004848,0.053240,0.998547,0.065555,0.029840,0.011482,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359358168174.jpeg,0.000000,-2.135204,0.690045,0.006772,-0.004895,0.053471,0.998534,0.068875,0.027558,0.008935,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359358209203.jpeg,0.000000,-2.135204,0.690045,0.006841,-0.004771,0.053630,0.998526,0.073645,0.033145,0.007067,-3.396411,-200531542013902848.000000,0.000000
IMG/15395510-1489359358248179.jpeg,0.000000,-2.135204,0.690045,0.006935,-0.004765,0.053730,0.998520,0.074468,0.029126,0.009938,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359358289213.jpeg,0.000000,-2.135204,0.690045,0.006874,-0.004784,0.054122,0.998499,0.069117,0.031761,0.001839,-3.401647,-200531542013902848.000000,0.000000
IMG/15395510-1489359358328206.jpeg,0.000000,-2.135204,0.690045,0.006824,-0.004892,0.054232,0.998493,0.071622,0.029435,0.008114,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359358368190.jpeg,0.000000,-2.135204,0.690045,0.006944,-0.004903,0.054266,0.998490,0.072211,0.027603,0.013346,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359358408181.jpeg,0.000000,-2.135204,0.690045,0.006929,-0.004935,0.054339,0.998486,0.067555,0.026738,0.010753,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359358448209.jpeg,0.000000,-2.135204,0.690045,0.006988,-0.004944,0.054384,0.998483,0.073904,0.026635,0.018887,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359358488227.jpeg,0.000000,-2.135204,0.690045,0.007185,-0.004870,0.054784,0.998460,0.075011,0.022850,0.016749,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359358528192.jpeg,0.000000,-2.135204,0.690045,0.007400,-0.004846,0.054802,0.998458,0.073042,0.026809,0.020335,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359358568170.jpeg,0.000000,-2.135204,0.690045,0.007317,-0.004864,0.055012,0.998447,0.067979,0.023168,0.025113,-3.399901,-200531542013902848.000000,0.000000
IMG/15395510-1489359358608180.jpeg,0.000000,-2.135204,0.690045,0.007144,-0.004998,0.055280,0.998433,0.069061,0.020684,0.034401,-3.399901,-200531542013902848.000000,0.000000
